MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/26/2022 9:24:34,27,3.77,0,3,Poke,Left,0,1,0,nan
3/26/2022 9:25:00,27,3.77,0,3,Poke,Left,1,1,0,nan
3/26/2022 9:25:27,27,3.77,0,3,Poke,Left,1,2,0,nan
3/26/2022 9:25:33,27,3.77,0,3,Poke,Left,2,2,0,nan
3/26/2022 9:25:56,27,3.77,0,3,Poke,Left,3,2,0,nan
3/26/2022 9:26:11,27,3.77,2,3,Pellet,Left,3,2,1,5
3/26/2022 9:28:07,27,3.77,0,3,Poke,Left,4,2,1,nan
3/26/2022 9:31:23,27,3.77,0,3,Poke,Left,5,2,1,nan
3/26/2022 9:31:38,27,3.78,0,3,Poke,Left,5,3,1,nan
3/26/2022 9:31:39,27,3.77,0,3,Poke,Left,5,4,1,nan
3/26/2022 9:31:41,27,3.77,0,3,Poke,Left,5,5,1,nan
3/26/2022 9:31:45,27,3.77,0,3,Poke,Left,6,5,1,nan
3/26/2022 9:32:08,27,3.77,3,3,Pellet,Left,6,5,2,9
3/26/2022 9:34:48,27,3.77,0,3,Poke,Left,6,6,2,nan
3/26/2022 9:38:14,27,3.77,0,3,Poke,Left,7,6,2,nan
3/26/2022 9:38:15,27,3.77,0,3,Poke,Left,8,6,2,nan
3/26/2022 9:38:17,27,3.77,0,3,Poke,Left,9,6,2,nan
3/26/2022 9:38:29,27,3.76,2,3,Pellet,Left,9,6,3,4
3/26/2022 9:39:32,27,3.77,0,3,Poke,Left,10,6,3,nan
3/26/2022 9:39:33,27,3.77,0,3,Poke,Left,11,6,3,nan
3/26/2022 9:39:35,27,3.77,0,3,Poke,Left,12,6,3,nan
3/26/2022 9:39:49,27,3.77,2,3,Pellet,Left,12,6,4,3
3/26/2022 9:44:26,27,3.77,0,3,Poke,Left,13,6,4,nan
3/26/2022 9:48:17,27,3.76,0,3,Poke,Left,13,7,4,nan
3/26/2022 9:48:24,27,3.77,0,3,Poke,Left,14,7,4,nan
3/26/2022 9:48:25,27,3.76,0,3,Poke,Left,15,7,4,nan
3/26/2022 9:48:38,27,3.76,2,3,Pellet,Left,15,7,5,3
3/26/2022 9:49:23,27,3.77,0,3,Poke,Left,15,8,5,nan
3/26/2022 9:50:01,27,3.77,0,3,Poke,Left,15,9,5,nan
3/26/2022 9:50:03,27,3.77,0,3,Poke,Left,15,10,5,nan
3/26/2022 9:50:04,27,3.77,0,3,Poke,Left,15,11,5,nan
3/26/2022 9:50:06,27,3.77,0,3,Poke,Left,15,12,5,nan
3/26/2022 9:50:09,27,3.76,0,3,Poke,Left,15,13,5,nan
3/26/2022 9:50:12,27,3.76,0,3,Poke,Left,16,13,5,nan
3/26/2022 9:50:13,27,3.76,0,3,Poke,Left,17,13,5,nan
3/26/2022 9:50:15,27,3.76,0,3,Poke,Left,18,13,5,nan
3/26/2022 9:50:27,27,3.76,2,3,Pellet,Left,18,13,6,5
3/26/2022 9:55:47,27,3.77,0,3,Poke,Left,19,13,6,nan
3/26/2022 9:55:48,27,3.77,0,3,Poke,Left,20,13,6,nan
3/26/2022 9:55:53,27,3.76,0,3,Poke,Left,21,13,6,nan
3/26/2022 9:56:05,27,3.76,2,3,Pellet,Left,21,13,7,2
3/26/2022 10:09:44,27,3.76,0,3,Poke,Left,22,13,7,nan
3/26/2022 10:09:47,27,3.76,0,3,Poke,Left,23,13,7,nan
3/26/2022 10:09:50,27,3.76,0,3,Poke,Left,24,13,7,nan
3/26/2022 10:10:07,27,3.76,2,3,Pellet,Left,24,13,8,6
3/26/2022 10:10:28,27,3.76,0,3,Poke,Left,25,13,8,nan
3/26/2022 10:10:32,27,3.76,0,3,Poke,Left,26,13,8,nan
3/26/2022 10:10:47,27,3.76,0,3,Poke,Left,27,13,8,nan
3/26/2022 10:11:14,27,3.76,4,3,Pellet,Left,27,13,9,10
3/26/2022 10:11:52,27,3.76,0,3,Poke,Left,27,14,9,nan
3/26/2022 10:11:54,27,3.76,0,3,Poke,Left,27,15,9,nan
3/26/2022 10:11:57,27,3.76,0,3,Poke,Left,27,16,9,nan
3/26/2022 10:12:00,27,3.76,0,3,Poke,Left,27,17,9,nan
3/26/2022 10:19:45,27,3.76,0,3,Poke,Left,27,18,9,nan
3/26/2022 10:19:52,27,3.76,0,3,Poke,Left,28,18,9,nan
3/26/2022 10:19:54,27,3.76,0,3,Poke,Left,29,18,9,nan
3/26/2022 10:19:56,27,3.76,0,3,Poke,Left,30,18,9,nan
3/26/2022 10:20:12,27,3.76,2,3,Pellet,Left,30,18,10,5
3/26/2022 10:21:23,27,3.76,0,3,Poke,Left,30,19,10,nan
3/26/2022 10:21:37,27,3.76,0,3,Poke,Left,31,19,10,nan
3/26/2022 10:21:39,27,3.76,0,3,Poke,Left,32,19,10,nan
3/26/2022 10:21:41,27,3.76,0,3,Poke,Left,33,19,10,nan
3/26/2022 10:21:57,27,3.76,2,3,Pellet,Left,33,19,11,6
3/26/2022 10:34:21,27,3.76,0,3,Poke,Left,34,19,11,nan
3/26/2022 10:34:33,27,3.76,0,3,Poke,Left,35,19,11,nan
3/26/2022 10:34:35,27,3.76,0,3,Poke,Left,36,19,11,nan
3/26/2022 10:34:46,27,3.76,2,3,Pellet,Left,36,19,12,4
3/26/2022 10:35:14,27,3.76,0,3,Poke,Left,37,19,12,nan
3/26/2022 10:35:19,27,3.76,0,3,Poke,Left,38,19,12,nan
3/26/2022 10:35:21,27,3.76,0,3,Poke,Left,39,19,12,nan
3/26/2022 10:35:43,27,3.76,3,3,Pellet,Left,39,19,13,7
3/26/2022 10:36:24,27,3.76,0,3,Poke,Left,39,20,13,nan
3/26/2022 10:36:30,27,3.76,0,3,Poke,Left,39,21,13,nan
3/26/2022 10:39:30,27,3.76,0,3,Poke,Left,40,21,13,nan
3/26/2022 10:49:38,27,3.76,0,3,Poke,Left,41,21,13,nan
3/26/2022 10:49:40,27,3.76,0,3,Poke,Left,42,21,13,nan
3/26/2022 10:49:57,27,3.75,2,3,Pellet,Left,42,21,14,6
3/26/2022 10:50:21,27,3.76,0,3,Poke,Left,43,21,14,nan
3/26/2022 10:50:24,27,3.76,0,3,Poke,Left,44,21,14,nan
3/26/2022 10:50:26,27,3.76,0,3,Poke,Left,45,21,14,nan
3/26/2022 10:50:50,27,3.76,3,3,Pellet,Left,45,21,15,11
3/26/2022 10:51:26,27,3.76,0,3,Poke,Left,46,21,15,nan
3/26/2022 10:51:27,27,3.75,0,3,Poke,Left,47,21,15,nan
3/26/2022 10:51:32,27,3.76,0,3,Poke,Left,48,21,15,nan
3/26/2022 10:51:45,27,3.75,2,3,Pellet,Left,48,21,16,3
3/26/2022 10:52:37,27,3.76,0,3,Poke,Left,48,22,16,nan
3/26/2022 11:00:46,27,3.76,0,3,Poke,Left,49,22,16,nan
3/26/2022 11:01:14,27,3.76,0,3,Poke,Left,50,22,16,nan
3/26/2022 11:01:31,27,3.75,0,3,Poke,Left,51,22,16,nan
3/26/2022 11:01:38,27,3.76,1,3,Pellet,Left,51,22,17,1
3/26/2022 11:02:04,27,3.76,0,3,Poke,Left,52,22,17,nan
3/26/2022 11:02:10,27,3.75,0,3,Poke,Left,53,22,17,nan
3/26/2022 11:02:20,27,3.76,0,3,Poke,Left,54,22,17,nan
3/26/2022 11:02:41,27,3.76,3,3,Pellet,Left,54,22,18,10
3/26/2022 11:06:02,27,3.75,0,3,Poke,Left,55,22,18,nan
3/26/2022 11:06:34,27,3.76,0,3,Poke,Left,56,22,18,nan
3/26/2022 11:15:25,27,3.75,0,3,Poke,Left,57,22,18,nan
3/26/2022 11:15:43,27,3.76,2,3,Pellet,Left,57,22,19,8
3/26/2022 11:25:53,27,3.75,0,3,Poke,Left,58,22,19,nan
3/26/2022 11:25:56,27,3.75,0,3,Poke,Left,59,22,19,nan
3/26/2022 11:26:04,27,3.75,0,3,Poke,Left,60,22,19,nan
3/26/2022 11:26:22,27,3.75,2,3,Pellet,Left,60,22,20,8
3/26/2022 11:26:54,27,3.75,0,3,Poke,Left,61,22,20,nan
3/26/2022 11:34:11,27,3.76,0,3,Poke,Left,62,22,20,nan
3/26/2022 11:34:13,27,3.75,0,3,Poke,Left,63,22,20,nan
3/26/2022 11:34:29,27,3.75,2,3,Pellet,Left,63,22,21,6
3/26/2022 11:34:59,27,3.75,0,3,Poke,Left,64,22,21,nan
3/26/2022 11:35:01,27,3.75,0,3,Poke,Left,65,22,21,nan
3/26/2022 11:35:06,27,3.76,0,3,Poke,Left,66,22,21,nan
3/26/2022 11:35:33,27,3.75,3,3,Pellet,Left,66,22,22,13
3/26/2022 11:36:16,27,3.75,0,3,Poke,Left,66,23,22,nan
3/26/2022 11:36:18,27,3.75,0,3,Poke,Left,66,24,22,nan
3/26/2022 11:36:44,27,3.75,0,3,Poke,Left,67,24,22,nan
3/26/2022 11:36:46,27,3.75,0,3,Poke,Left,68,24,22,nan
3/26/2022 11:36:48,27,3.75,0,3,Poke,Left,69,24,22,nan
3/26/2022 11:37:05,27,3.74,2,3,Pellet,Left,69,24,23,9
3/26/2022 12:03:54,27,3.75,0,3,Poke,Left,70,24,23,nan
3/26/2022 12:04:10,27,3.74,0,3,Poke,Left,71,24,23,nan
3/26/2022 12:04:12,27,3.74,0,3,Poke,Left,72,24,23,nan
3/26/2022 12:04:29,27,3.75,2,3,Pellet,Left,72,24,24,7
3/26/2022 12:04:51,27,3.74,0,3,Poke,Left,73,24,24,nan
3/26/2022 12:04:53,27,3.75,0,3,Poke,Left,74,24,24,nan
3/26/2022 12:04:56,27,3.74,0,3,Poke,Left,75,24,24,nan
3/26/2022 12:05:16,27,3.74,3,3,Pellet,Left,75,24,25,7
3/26/2022 12:05:42,27,3.74,0,3,Poke,Left,76,24,25,nan
3/26/2022 12:09:46,27,3.75,0,3,Poke,Left,77,24,25,nan
3/26/2022 12:31:44,27,3.74,0,3,Poke,Left,78,24,25,nan
3/26/2022 12:32:00,27,3.74,2,3,Pellet,Left,78,24,26,6
3/26/2022 12:32:19,27,3.74,0,3,Poke,Left,79,24,26,nan
3/26/2022 12:32:23,27,3.74,0,3,Poke,Left,80,24,26,nan
3/26/2022 12:32:25,27,3.74,0,3,Poke,Left,81,24,26,nan
3/26/2022 12:32:37,27,3.74,2,3,Pellet,Left,81,24,27,4
3/26/2022 12:32:59,27,3.74,0,3,Poke,Left,82,24,27,nan
3/26/2022 12:33:00,27,3.74,0,3,Poke,Left,83,24,27,nan
3/26/2022 12:33:03,27,3.74,0,3,Poke,Left,84,24,27,nan
3/26/2022 12:33:26,27,3.74,3,3,Pellet,Left,84,24,28,7
3/26/2022 12:33:54,27,3.74,0,3,Poke,Left,85,24,28,nan
3/26/2022 12:33:57,27,3.74,0,3,Poke,Left,86,24,28,nan
3/26/2022 12:56:48,27,3.74,0,3,Poke,Left,87,24,28,nan
3/26/2022 12:56:59,27,3.74,2,3,Pellet,Left,87,24,29,1
3/26/2022 13:00:49,27,3.74,0,3,Poke,Left,88,24,29,nan
3/26/2022 13:01:17,27,3.74,0,3,Poke,Left,88,25,29,nan
3/26/2022 13:13:02,27,3.74,0,3,Poke,Left,89,25,29,nan
3/26/2022 13:13:04,27,3.74,0,3,Poke,Left,90,25,29,nan
3/26/2022 13:13:17,27,3.74,2,3,Pellet,Left,90,25,30,3
3/26/2022 13:13:40,27,3.74,0,3,Poke,Left,91,25,30,nan
3/26/2022 13:13:42,27,3.74,0,3,Poke,Left,92,25,30,nan
3/26/2022 13:14:00,27,3.74,0,3,Poke,Left,93,25,30,nan
3/26/2022 13:14:12,27,3.74,2,3,Pellet,Left,93,25,31,3
3/26/2022 13:14:36,27,3.74,0,3,Poke,Left,94,25,31,nan
3/26/2022 13:14:43,27,3.74,0,3,Poke,Left,95,25,31,nan
3/26/2022 13:14:45,27,3.74,0,3,Poke,Left,96,25,31,nan
3/26/2022 13:14:56,27,3.74,1,3,Pellet,Left,96,25,32,5
3/26/2022 13:15:26,27,3.74,0,3,Poke,Left,97,25,32,nan
3/26/2022 13:15:29,27,3.74,0,3,Poke,Left,98,25,32,nan
3/26/2022 13:15:34,27,3.74,0,3,Poke,Left,99,25,32,nan
3/26/2022 13:15:57,27,3.73,3,3,Pellet,Left,99,25,33,10
3/26/2022 13:16:37,27,3.74,0,3,Poke,Left,100,25,33,nan
3/26/2022 13:16:48,27,3.73,0,3,Poke,Left,101,25,33,nan
3/26/2022 13:17:06,27,3.74,0,3,Poke,Left,102,25,33,nan
3/26/2022 13:17:18,27,3.74,2,3,Pellet,Left,102,25,34,2
3/26/2022 13:23:08,27,3.73,0,3,Poke,Left,102,26,34,nan
3/26/2022 13:23:16,27,3.74,0,3,Poke,Left,103,26,34,nan
3/26/2022 13:23:19,27,3.74,0,3,Poke,Left,104,26,34,nan
3/26/2022 13:23:25,27,3.74,0,3,Poke,Left,105,26,34,nan
3/26/2022 13:23:39,27,3.74,2,3,Pellet,Left,105,26,35,6
3/26/2022 13:24:09,27,3.74,0,3,Poke,Left,106,26,35,nan
3/26/2022 13:29:06,27,3.73,0,3,Poke,Left,107,26,35,nan
3/26/2022 13:41:33,27,3.73,0,3,Poke,Left,108,26,35,nan
3/26/2022 13:41:46,27,3.74,2,3,Pellet,Left,108,26,36,3
3/26/2022 13:42:13,27,3.73,0,3,Poke,Left,109,26,36,nan
3/26/2022 13:42:36,27,3.74,0,3,Poke,Left,110,26,36,nan
3/26/2022 13:42:38,27,3.73,0,3,Poke,Left,111,26,36,nan
3/26/2022 13:42:48,27,3.73,2,3,Pellet,Left,111,26,37,2
3/26/2022 13:51:10,27,3.73,0,3,Poke,Left,111,27,37,nan
3/26/2022 13:57:15,27,3.73,0,3,Poke,Left,111,28,37,nan
3/26/2022 13:57:23,27,3.73,0,3,Poke,Left,112,28,37,nan
3/26/2022 13:57:29,27,3.74,0,3,Poke,Left,113,28,37,nan
3/26/2022 13:57:31,27,3.74,0,3,Poke,Left,114,28,37,nan
3/26/2022 13:57:43,27,3.73,2,3,Pellet,Left,114,28,38,1
3/26/2022 13:58:19,27,3.73,0,3,Poke,Left,115,28,38,nan
3/26/2022 14:01:26,27,3.73,0,3,Poke,Left,116,28,38,nan
3/26/2022 14:01:30,27,3.73,0,3,Poke,Left,117,28,38,nan
3/26/2022 14:01:42,27,3.73,2,3,Pellet,Left,117,28,39,4
3/26/2022 14:03:07,27,3.74,0,3,Poke,Left,118,28,39,nan
3/26/2022 14:03:09,27,3.73,0,3,Poke,Left,119,28,39,nan
3/26/2022 14:03:11,27,3.73,0,3,Poke,Left,120,28,39,nan
3/26/2022 14:03:21,27,3.73,2,3,Pellet,Left,120,28,40,2
3/26/2022 14:03:58,27,3.73,0,3,Poke,Left,121,28,40,nan
3/26/2022 14:03:59,27,3.74,0,3,Poke,Left,122,28,40,nan
3/26/2022 14:04:05,27,3.73,0,3,Poke,Left,123,28,40,nan
3/26/2022 14:04:15,27,3.73,1,3,Pellet,Left,123,28,41,4
3/26/2022 14:08:10,27,3.73,0,3,Poke,Left,123,29,41,nan
3/26/2022 14:16:40,27,3.73,0,3,Poke,Left,124,29,41,nan
3/26/2022 14:16:42,27,3.73,0,3,Poke,Left,125,29,41,nan
3/26/2022 14:16:59,27,3.73,0,3,Poke,Left,126,29,41,nan
3/26/2022 14:17:20,27,3.73,4,3,Pellet,Left,126,29,42,4
3/26/2022 14:18:00,27,3.74,0,3,Poke,Left,127,29,42,nan
3/26/2022 14:18:05,27,3.73,0,3,Poke,Left,128,29,42,nan
3/26/2022 14:18:07,27,3.73,0,3,Poke,Left,129,29,42,nan
3/26/2022 14:18:18,27,3.73,2,3,Pellet,Left,129,29,43,1
3/26/2022 14:18:55,27,3.73,0,3,Poke,Left,130,29,43,nan
3/26/2022 14:18:56,27,3.73,0,3,Poke,Left,131,29,43,nan
3/26/2022 14:18:58,27,3.73,0,3,Poke,Left,132,29,43,nan
3/26/2022 14:19:18,27,3.73,3,3,Pellet,Left,132,29,44,6
3/26/2022 14:24:59,27,3.73,0,3,Poke,Left,132,30,44,nan
3/26/2022 14:25:11,27,3.73,0,3,Poke,Left,132,31,44,nan
3/26/2022 14:25:12,27,3.73,0,3,Poke,Left,132,32,44,nan
3/26/2022 14:25:13,27,3.73,0,3,Poke,Left,132,33,44,nan
3/26/2022 14:25:16,27,3.73,0,3,Poke,Left,132,34,44,nan
3/26/2022 14:25:19,27,3.73,0,3,Poke,Left,133,34,44,nan
3/26/2022 14:25:20,27,3.73,0,3,Poke,Left,134,34,44,nan
3/26/2022 14:25:46,27,3.73,0,3,Poke,Left,135,34,44,nan
3/26/2022 14:26:09,27,3.73,3,3,Pellet,Left,135,34,45,6
3/26/2022 14:35:49,27,3.73,0,3,Poke,Left,136,34,45,nan
3/26/2022 14:35:57,27,3.73,0,3,Poke,Left,137,34,45,nan
3/26/2022 14:35:58,27,3.73,0,3,Poke,Left,138,34,45,nan
3/26/2022 14:36:09,27,3.73,1,3,Pellet,Left,138,34,46,3
3/26/2022 14:36:46,27,3.73,0,3,Poke,Left,139,34,46,nan
3/26/2022 14:36:50,27,3.73,0,3,Poke,Left,140,34,46,nan
3/26/2022 14:36:53,27,3.73,0,3,Poke,Left,141,34,46,nan
3/26/2022 14:37:05,27,3.73,2,3,Pellet,Left,141,34,47,3
3/26/2022 14:55:40,27,3.73,0,3,Poke,Left,142,34,47,nan
3/26/2022 14:55:42,27,3.73,0,3,Poke,Left,143,34,47,nan
3/26/2022 14:55:43,27,3.73,0,3,Poke,Left,144,34,47,nan
3/26/2022 14:55:58,27,3.73,2,3,Pellet,Left,144,34,48,3
3/26/2022 15:03:42,27,3.73,0,3,Poke,Left,145,34,48,nan
3/26/2022 15:03:46,27,3.73,0,3,Poke,Left,146,34,48,nan
3/26/2022 15:03:50,27,3.73,0,3,Poke,Left,147,34,48,nan
3/26/2022 15:03:56,27,3.73,1,3,Pellet,Left,147,34,49,1
3/26/2022 15:04:10,27,3.73,0,3,Poke,Left,148,34,49,nan
3/26/2022 15:04:13,27,3.73,0,3,Poke,Left,149,34,49,nan
3/26/2022 15:04:18,27,3.72,0,3,Poke,Left,150,34,49,nan
3/26/2022 15:04:25,27,3.73,1,3,Pellet,Left,150,34,50,2
3/26/2022 15:04:33,27,3.73,0,3,Poke,Left,151,34,50,nan
3/26/2022 15:04:35,27,3.73,0,3,Poke,Left,152,34,50,nan
3/26/2022 15:04:37,27,3.73,0,3,Poke,Left,153,34,50,nan
3/26/2022 15:04:47,27,3.73,2,3,Pellet,Left,153,34,51,2
3/26/2022 15:44:50,27,3.73,0,3,Poke,Left,154,34,51,nan
3/26/2022 15:44:51,27,3.73,0,3,Poke,Left,155,34,51,nan
3/26/2022 15:44:53,27,3.72,0,3,Poke,Left,156,34,51,nan
3/26/2022 15:45:01,27,3.72,1,3,Pellet,Left,156,34,52,2
3/26/2022 15:45:12,27,3.73,0,3,Poke,Left,157,34,52,nan
3/26/2022 15:45:14,27,3.73,0,3,Poke,Left,158,34,52,nan
3/26/2022 15:46:53,27,3.72,0,3,Poke,Left,158,35,52,nan
3/26/2022 15:46:55,27,3.72,0,3,Poke,Left,158,36,52,nan
3/26/2022 15:47:03,27,3.73,0,3,Poke,Left,159,36,52,nan
3/26/2022 15:47:24,27,3.72,3,3,Pellet,Left,159,36,53,5
3/26/2022 15:49:08,27,3.72,0,3,Poke,Left,159,37,53,nan
3/26/2022 16:00:46,27,3.73,0,3,Poke,Left,159,38,53,nan
3/26/2022 16:00:59,27,3.72,0,3,Poke,Left,159,39,53,nan
3/26/2022 16:01:18,27,3.72,0,3,Poke,Left,160,39,53,nan
3/26/2022 16:01:24,27,3.73,0,3,Poke,Left,161,39,53,nan
3/26/2022 16:01:29,27,3.72,0,3,Poke,Left,162,39,53,nan
3/26/2022 16:01:42,27,3.72,2,3,Pellet,Left,162,39,54,3
3/26/2022 16:07:03,27,3.72,0,3,Poke,Left,163,39,54,nan
3/26/2022 16:07:06,27,3.72,0,3,Poke,Left,164,39,54,nan
3/26/2022 16:07:10,27,3.72,0,3,Poke,Left,165,39,54,nan
3/26/2022 16:07:23,27,3.72,2,3,Pellet,Left,165,39,55,4
3/26/2022 16:08:17,27,3.72,0,3,Poke,Left,165,40,55,nan
3/26/2022 16:09:44,27,3.72,0,3,Poke,Left,165,41,55,nan
3/26/2022 16:25:50,27,3.72,0,3,Poke,Left,166,41,55,nan
3/26/2022 16:26:00,27,3.73,0,3,Poke,Left,167,41,55,nan
3/26/2022 16:26:22,27,3.72,0,3,Poke,Left,168,41,55,nan
3/26/2022 16:26:34,27,3.72,2,3,Pellet,Left,168,41,56,2
3/26/2022 16:27:41,27,3.72,0,3,Poke,Left,168,42,56,nan
3/26/2022 16:27:52,27,3.72,0,3,Poke,Left,168,43,56,nan
3/26/2022 16:28:08,27,3.72,0,3,Poke,Left,168,44,56,nan
3/26/2022 16:28:12,27,3.72,0,3,Poke,Left,168,45,56,nan
3/26/2022 16:28:14,27,3.72,0,3,Poke,Left,168,46,56,nan
3/26/2022 16:28:15,27,3.72,0,3,Poke,Left,168,47,56,nan
3/26/2022 16:28:24,27,3.72,0,3,Poke,Left,168,48,56,nan
3/26/2022 16:28:29,27,3.72,0,3,Poke,Left,169,48,56,nan
3/26/2022 16:28:31,27,3.71,0,3,Poke,Left,170,48,56,nan
3/26/2022 16:28:38,27,3.72,0,3,Poke,Left,171,48,56,nan
3/26/2022 16:28:51,27,3.71,2,3,Pellet,Left,171,48,57,4
3/26/2022 16:29:20,27,3.72,0,3,Poke,Left,172,48,57,nan
3/26/2022 16:29:26,27,3.72,0,3,Poke,Left,173,48,57,nan
3/26/2022 16:29:29,27,3.71,0,3,Poke,Left,174,48,57,nan
3/26/2022 16:29:38,27,3.71,1,3,Pellet,Left,174,48,58,3
3/26/2022 16:33:27,27,3.72,0,3,Poke,Left,174,49,58,nan
3/26/2022 16:36:04,27,3.72,0,3,Poke,Left,175,49,58,nan
3/26/2022 16:36:17,27,3.71,0,3,Poke,Left,176,49,58,nan
