MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/26/2022 8:45:03,33,3.90,0,3,Poke,Left,0,1,0,nan
3/26/2022 8:45:04,33,3.90,0,3,Poke,Left,1,1,0,nan
3/26/2022 8:46:03,33,3.90,0,3,Poke,Left,1,2,0,nan
3/26/2022 8:46:32,33,3.89,0,3,Poke,Left,1,3,0,nan
3/26/2022 8:46:34,33,3.90,0,3,Poke,Left,2,3,0,nan
3/26/2022 8:46:42,33,3.90,0,3,Poke,Left,3,3,0,nan
3/26/2022 8:46:53,33,3.92,2,3,Pellet,Left,3,3,1,2
3/26/2022 8:48:27,33,3.93,0,3,Poke,Left,4,3,1,nan
3/26/2022 8:50:02,33,3.92,0,3,Poke,Left,5,3,1,nan
3/26/2022 8:50:21,33,3.92,0,3,Poke,Left,6,3,1,nan
3/26/2022 8:50:27,33,3.92,1,3,Pellet,Left,6,3,2,1
3/26/2022 8:50:38,33,3.92,0,3,Poke,Left,7,3,2,nan
3/26/2022 8:51:05,33,3.92,0,3,Poke,Left,7,4,2,nan
3/26/2022 8:51:08,33,3.93,0,3,Poke,Left,7,5,2,nan
3/26/2022 8:52:42,33,3.92,0,3,Poke,Left,8,5,2,nan
3/26/2022 8:53:03,33,3.92,0,3,Poke,Left,9,5,2,nan
3/26/2022 8:53:15,33,3.92,2,3,Pellet,Left,9,5,3,1
3/26/2022 8:54:23,33,3.93,0,3,Poke,Left,10,5,3,nan
3/26/2022 8:54:29,33,3.93,0,3,Poke,Left,11,5,3,nan
3/26/2022 8:54:32,33,3.92,0,3,Poke,Left,11,6,3,nan
3/26/2022 8:54:37,33,3.92,0,3,Poke,Left,11,7,3,nan
3/26/2022 8:54:38,33,3.93,0,3,Poke,Left,11,8,3,nan
3/26/2022 8:54:39,33,3.93,0,3,Poke,Left,11,9,3,nan
3/26/2022 8:54:42,33,3.93,0,3,Poke,Left,12,9,3,nan
3/26/2022 8:54:54,33,3.92,2,3,Pellet,Left,12,9,4,2
3/26/2022 8:55:32,33,3.92,0,3,Poke,Left,13,9,4,nan
3/26/2022 8:55:36,33,3.92,0,3,Poke,Left,14,9,4,nan
3/26/2022 8:55:42,33,3.92,0,3,Poke,Left,15,9,4,nan
3/26/2022 8:55:56,33,3.92,2,3,Pellet,Left,15,9,5,4
3/26/2022 8:56:11,33,3.92,0,3,Poke,Left,15,10,5,nan
3/26/2022 8:56:12,33,3.92,0,3,Poke,Left,15,11,5,nan
3/26/2022 8:56:29,33,3.92,0,3,Poke,Left,16,11,5,nan
3/26/2022 8:59:26,33,3.92,0,3,Poke,Left,17,11,5,nan
3/26/2022 8:59:27,33,3.92,0,3,Poke,Left,18,11,5,nan
3/26/2022 8:59:40,33,3.93,2,3,Pellet,Left,18,11,6,2
3/26/2022 9:00:04,33,3.92,0,3,Poke,Left,19,11,6,nan
3/26/2022 9:00:11,33,3.92,0,3,Poke,Left,20,11,6,nan
3/26/2022 9:00:13,33,3.92,0,3,Poke,Left,21,11,6,nan
3/26/2022 9:00:25,33,3.92,2,3,Pellet,Left,21,11,7,2
3/26/2022 9:03:21,33,3.92,0,3,Poke,Left,22,11,7,nan
3/26/2022 9:03:24,33,3.92,0,3,Poke,Left,23,11,7,nan
3/26/2022 9:03:38,33,3.93,0,3,Poke,Left,24,11,7,nan
3/26/2022 9:03:53,33,3.92,2,3,Pellet,Left,24,11,8,4
3/26/2022 9:04:12,33,3.92,0,3,Poke,Left,25,11,8,nan
3/26/2022 9:04:51,33,3.92,0,3,Poke,Left,26,11,8,nan
3/26/2022 9:04:59,33,3.92,0,3,Poke,Left,27,11,8,nan
3/26/2022 9:05:25,33,3.92,4,3,Pellet,Left,27,11,9,6
3/26/2022 9:05:59,33,3.92,0,3,Poke,Left,28,11,9,nan
3/26/2022 9:10:56,33,3.92,0,3,Poke,Left,29,11,9,nan
3/26/2022 9:11:01,33,3.91,0,3,Poke,Left,30,11,9,nan
3/26/2022 9:11:20,33,3.91,3,3,Pellet,Left,30,11,10,6
3/26/2022 9:11:46,33,3.91,0,3,Poke,Left,31,11,10,nan
3/26/2022 9:11:51,33,3.92,0,3,Poke,Left,31,12,10,nan
3/26/2022 9:11:52,33,3.92,0,3,Poke,Left,31,13,10,nan
3/26/2022 9:11:55,33,3.92,0,3,Poke,Left,32,13,10,nan
3/26/2022 9:12:00,33,3.92,0,3,Poke,Left,33,13,10,nan
3/26/2022 9:12:17,33,3.91,2,3,Pellet,Left,33,13,11,6
3/26/2022 9:12:40,33,3.91,0,3,Poke,Left,34,13,11,nan
3/26/2022 9:12:47,33,3.92,0,3,Poke,Left,35,13,11,nan
3/26/2022 9:12:58,33,3.91,0,3,Poke,Left,36,13,11,nan
3/26/2022 9:13:10,33,3.92,2,3,Pellet,Left,36,13,12,2
3/26/2022 9:18:36,33,3.91,0,3,Poke,Left,36,14,12,nan
3/26/2022 9:19:23,33,3.92,0,3,Poke,Left,36,15,12,nan
3/26/2022 9:27:01,33,3.92,0,3,Poke,Left,37,15,12,nan
3/26/2022 9:27:19,33,3.92,0,3,Poke,Left,38,15,12,nan
3/26/2022 9:27:22,33,3.91,0,3,Poke,Left,39,15,12,nan
3/26/2022 9:27:35,33,3.92,2,3,Pellet,Left,39,15,13,1
3/26/2022 9:28:27,33,3.92,0,3,Poke,Left,39,16,13,nan
3/26/2022 9:28:31,33,3.91,0,3,Poke,Left,40,16,13,nan
3/26/2022 9:29:06,33,3.91,0,3,Poke,Left,41,16,13,nan
3/26/2022 9:29:15,33,3.92,0,3,Poke,Left,41,17,13,nan
3/26/2022 9:29:17,33,3.91,0,3,Poke,Left,42,17,13,nan
3/26/2022 9:29:33,33,3.91,2,3,Pellet,Left,42,17,14,5
3/26/2022 9:31:37,33,3.92,0,3,Poke,Left,43,17,14,nan
3/26/2022 9:32:01,33,3.91,0,3,Poke,Left,44,17,14,nan
3/26/2022 9:32:07,33,3.92,0,3,Poke,Left,45,17,14,nan
3/26/2022 9:32:21,33,3.91,2,3,Pellet,Left,45,17,15,3
3/26/2022 9:33:56,33,3.91,0,3,Poke,Left,46,17,15,nan
3/26/2022 9:33:58,33,3.92,0,3,Poke,Left,47,17,15,nan
3/26/2022 9:34:05,33,3.91,0,3,Poke,Left,48,17,15,nan
3/26/2022 9:34:32,33,3.91,4,3,Pellet,Left,48,17,16,5
3/26/2022 9:34:57,33,3.91,0,3,Poke,Left,49,17,16,nan
3/26/2022 9:35:01,33,3.91,0,3,Poke,Left,50,17,16,nan
3/26/2022 9:35:03,33,3.91,0,3,Poke,Left,51,17,16,nan
3/26/2022 9:35:19,33,3.91,2,3,Pellet,Left,51,17,17,8
3/26/2022 9:35:34,33,3.92,0,3,Poke,Left,52,17,17,nan
3/26/2022 9:35:36,33,3.92,0,3,Poke,Left,53,17,17,nan
3/26/2022 9:44:31,33,3.92,0,3,Poke,Left,54,17,17,nan
3/26/2022 9:44:46,33,3.91,2,3,Pellet,Left,54,17,18,4
3/26/2022 9:45:52,33,3.92,0,3,Poke,Left,54,18,18,nan
3/26/2022 9:52:28,33,3.92,0,3,Poke,Left,55,18,18,nan
3/26/2022 9:52:36,33,3.91,0,3,Poke,Left,56,18,18,nan
3/26/2022 9:52:38,33,3.92,0,3,Poke,Left,57,18,18,nan
3/26/2022 9:52:51,33,3.91,2,3,Pellet,Left,57,18,19,2
3/26/2022 9:53:57,33,3.92,0,3,Poke,Left,58,18,19,nan
3/26/2022 9:54:54,33,3.92,0,3,Poke,Left,59,18,19,nan
3/26/2022 9:55:06,33,3.92,0,3,Poke,Left,59,19,19,nan
3/26/2022 9:55:13,33,3.92,0,3,Poke,Left,60,19,19,nan
3/26/2022 9:55:29,33,3.92,2,3,Pellet,Left,60,19,20,5
3/26/2022 9:56:17,33,3.92,0,3,Poke,Left,60,20,20,nan
3/26/2022 9:56:21,33,3.91,0,3,Poke,Left,60,21,20,nan
3/26/2022 9:57:13,33,3.91,0,3,Poke,Left,61,21,20,nan
3/26/2022 9:57:25,33,3.92,0,3,Poke,Left,61,22,20,nan
3/26/2022 9:57:42,33,3.91,0,3,Poke,Left,61,23,20,nan
3/26/2022 9:57:50,33,3.91,0,3,Poke,Left,62,23,20,nan
3/26/2022 10:00:20,33,3.92,0,3,Poke,Left,62,24,20,nan
3/26/2022 10:11:25,33,3.91,0,3,Poke,Left,63,24,20,nan
3/26/2022 10:11:40,33,3.91,2,3,Pellet,Left,63,24,21,5
3/26/2022 10:12:13,33,3.91,0,3,Poke,Left,64,24,21,nan
3/26/2022 10:12:18,33,3.91,0,3,Poke,Left,65,24,21,nan
3/26/2022 10:12:21,33,3.91,0,3,Poke,Left,66,24,21,nan
3/26/2022 10:12:35,33,3.91,2,3,Pellet,Left,66,24,22,4
3/26/2022 10:13:00,33,3.91,0,3,Poke,Left,67,24,22,nan
3/26/2022 10:13:02,33,3.91,0,3,Poke,Left,68,24,22,nan
3/26/2022 10:13:08,33,3.91,0,3,Poke,Left,69,24,22,nan
3/26/2022 10:13:21,33,3.91,2,3,Pellet,Left,69,24,23,2
3/26/2022 10:14:01,33,3.91,0,3,Poke,Left,70,24,23,nan
3/26/2022 10:14:08,33,3.92,0,3,Poke,Left,71,24,23,nan
3/26/2022 10:14:12,33,3.91,0,3,Poke,Left,72,24,23,nan
3/26/2022 10:14:25,33,3.91,2,3,Pellet,Left,72,24,24,2
3/26/2022 10:18:55,33,3.92,0,3,Poke,Left,72,25,24,nan
