MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/26/2022 8:09:56,31,3.74,0,3,Poke,Left,0,1,0,nan
3/26/2022 8:10:00,31,3.74,0,3,Poke,Left,0,2,0,nan
3/26/2022 8:10:03,31,3.73,0,3,Poke,Left,1,2,0,nan
3/26/2022 8:10:05,31,3.74,0,3,Poke,Left,2,2,0,nan
3/26/2022 8:10:46,31,3.74,0,3,Poke,Left,3,2,0,nan
3/26/2022 8:10:59,31,3.74,2,3,Pellet,Left,3,2,1,2
3/26/2022 8:13:05,31,3.74,0,3,Poke,Left,4,2,1,nan
3/26/2022 8:13:19,31,3.74,0,3,Poke,Left,5,2,1,nan
3/26/2022 8:14:22,31,3.74,0,3,Poke,Left,5,3,1,nan
3/26/2022 8:14:50,31,3.74,0,3,Poke,Left,5,4,1,nan
3/26/2022 8:14:51,31,3.74,0,3,Poke,Left,6,4,1,nan
3/26/2022 8:14:57,31,3.73,1,3,Pellet,Left,6,4,2,1
3/26/2022 8:16:13,31,3.73,0,3,Poke,Left,7,4,2,nan
3/26/2022 8:16:39,31,3.74,0,3,Poke,Left,7,5,2,nan
3/26/2022 8:20:01,31,3.73,0,3,Poke,Left,8,5,2,nan
3/26/2022 8:20:13,31,3.73,0,3,Poke,Left,9,5,2,nan
3/26/2022 8:20:31,31,3.74,2,3,Pellet,Left,9,5,3,8
3/26/2022 8:21:23,31,3.73,0,3,Poke,Left,9,6,3,nan
3/26/2022 8:21:24,31,3.73,0,3,Poke,Left,10,6,3,nan
3/26/2022 8:21:27,31,3.73,0,3,Poke,Left,11,6,3,nan
3/26/2022 8:21:48,31,3.74,0,3,Poke,Left,12,6,3,nan
3/26/2022 8:22:05,31,3.74,2,3,Pellet,Left,12,6,4,7
3/26/2022 8:27:59,31,3.73,0,3,Poke,Left,12,7,4,nan
3/26/2022 8:28:03,31,3.73,0,3,Poke,Left,13,7,4,nan
3/26/2022 8:28:06,31,3.73,0,3,Poke,Left,14,7,4,nan
3/26/2022 8:28:09,31,3.74,0,3,Poke,Left,15,7,4,nan
3/26/2022 8:28:24,31,3.73,2,3,Pellet,Left,15,7,5,5
3/26/2022 8:31:44,31,3.73,0,3,Poke,Left,15,8,5,nan
3/26/2022 8:33:50,31,3.73,0,3,Poke,Left,16,8,5,nan
3/26/2022 8:34:06,31,3.73,0,3,Poke,Left,16,9,5,nan
3/26/2022 8:34:27,31,3.73,0,3,Poke,Left,17,9,5,nan
3/26/2022 8:34:33,31,3.73,0,3,Poke,Left,18,9,5,nan
3/26/2022 8:34:39,31,3.73,1,3,Pellet,Left,18,9,6,1
3/26/2022 8:37:45,31,3.73,0,3,Poke,Left,19,9,6,nan
3/26/2022 8:38:37,31,3.74,0,3,Poke,Left,20,9,6,nan
3/26/2022 8:40:57,31,3.73,0,3,Poke,Left,21,9,6,nan
3/26/2022 8:41:12,31,3.73,2,3,Pellet,Left,21,9,7,5
3/26/2022 8:41:35,31,3.73,0,3,Poke,Left,21,10,7,nan
3/26/2022 8:43:32,31,3.73,0,3,Poke,Left,21,11,7,nan
3/26/2022 8:44:08,31,3.73,0,3,Poke,Left,22,11,7,nan
3/26/2022 8:45:11,31,3.74,0,3,Poke,Left,23,11,7,nan
3/26/2022 8:45:16,31,3.73,0,3,Poke,Left,24,11,7,nan
3/26/2022 8:45:22,31,3.73,1,3,Pellet,Left,24,11,8,2
3/26/2022 9:04:23,31,3.73,0,3,Poke,Left,25,11,8,nan
3/26/2022 9:04:28,31,3.73,0,3,Poke,Left,26,11,8,nan
3/26/2022 9:04:43,31,3.73,0,3,Poke,Left,27,11,8,nan
3/26/2022 9:05:00,31,3.73,2,3,Pellet,Left,27,11,9,7
3/26/2022 9:05:23,31,3.73,0,3,Poke,Left,28,11,9,nan
3/26/2022 9:05:25,31,3.74,0,3,Poke,Left,29,11,9,nan
3/26/2022 9:05:28,31,3.73,0,3,Poke,Left,30,11,9,nan
3/26/2022 9:05:45,31,3.73,2,3,Pellet,Left,30,11,10,7
3/26/2022 9:16:50,31,3.73,0,3,Poke,Left,31,11,10,nan
3/26/2022 9:16:51,31,3.73,0,3,Poke,Left,32,11,10,nan
3/26/2022 9:16:53,31,3.73,0,3,Poke,Left,33,11,10,nan
3/26/2022 9:17:14,31,3.73,2,3,Pellet,Left,33,11,11,9
3/26/2022 9:17:48,31,3.73,0,3,Poke,Left,34,11,11,nan
3/26/2022 9:17:56,31,3.73,0,3,Poke,Left,35,11,11,nan
3/26/2022 9:18:00,31,3.73,0,3,Poke,Left,36,11,11,nan
3/26/2022 9:18:18,31,3.73,2,3,Pellet,Left,36,11,12,8
3/26/2022 9:30:38,31,3.73,0,3,Poke,Left,37,11,12,nan
3/26/2022 9:30:45,31,3.73,0,3,Poke,Left,38,11,12,nan
3/26/2022 9:30:50,31,3.73,0,3,Poke,Left,39,11,12,nan
3/26/2022 9:31:07,31,3.73,2,3,Pellet,Left,39,11,13,7
3/26/2022 9:31:25,31,3.73,0,3,Poke,Left,40,11,13,nan
3/26/2022 9:31:28,31,3.73,0,3,Poke,Left,41,11,13,nan
3/26/2022 9:32:06,31,3.73,0,3,Poke,Left,41,12,13,nan
3/26/2022 9:32:09,31,3.73,0,3,Poke,Left,42,12,13,nan
3/26/2022 9:32:29,31,3.73,2,3,Pellet,Left,42,12,14,9
3/26/2022 9:35:16,31,3.73,0,3,Poke,Left,43,12,14,nan
3/26/2022 9:35:17,31,3.73,0,3,Poke,Left,44,12,14,nan
3/26/2022 9:35:30,31,3.73,0,3,Poke,Left,45,12,14,nan
3/26/2022 9:35:48,31,3.73,2,3,Pellet,Left,45,12,15,8
3/26/2022 9:40:24,31,3.73,0,3,Poke,Left,45,13,15,nan
3/26/2022 9:48:46,31,3.73,0,3,Poke,Left,46,13,15,nan
3/26/2022 9:48:53,31,3.73,0,3,Poke,Left,47,13,15,nan
