MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/26/2022 9:22:52,44,3.99,0,FR3_reversed,Poke,Right,0,1,0,nan
3/26/2022 9:22:53,44,4.00,0,FR3_reversed,Poke,Right,1,1,0,nan
3/26/2022 9:23:45,44,4.00,0,FR3_reversed,Poke,Right,1,2,0,nan
3/26/2022 9:24:12,44,4.00,0,FR3_reversed,Poke,Right,1,3,0,nan
3/26/2022 9:24:23,44,3.99,2,FR3_reversed,Pellet,Right,1,3,1,4
3/26/2022 9:25:12,44,4.00,0,FR3_reversed,Poke,Right,1,4,1,nan
3/26/2022 9:26:54,44,4.00,0,FR3_reversed,Poke,Right,1,5,1,nan
3/26/2022 9:26:57,44,4.00,0,FR3_reversed,Poke,Right,2,5,1,nan
3/26/2022 9:27:01,44,4.00,0,FR3_reversed,Poke,Right,3,5,1,nan
3/26/2022 9:27:03,44,4.00,0,FR3_reversed,Poke,Right,4,5,1,nan
3/26/2022 9:27:05,44,3.99,0,FR3_reversed,Poke,Right,5,5,1,nan
3/26/2022 9:27:11,44,3.99,0,FR3_reversed,Poke,Right,5,6,1,nan
3/26/2022 9:27:29,44,3.99,3,FR3_reversed,Pellet,Right,5,6,2,6
3/26/2022 9:28:48,44,4.00,0,FR3_reversed,Poke,Right,5,7,2,nan
3/26/2022 9:29:04,44,3.99,0,FR3_reversed,Poke,Right,6,7,2,nan
3/26/2022 9:30:01,44,4.00,0,FR3_reversed,Poke,Right,7,7,2,nan
3/26/2022 9:30:14,44,4.00,0,FR3_reversed,Poke,Right,7,8,2,nan
3/26/2022 9:30:15,44,4.00,0,FR3_reversed,Poke,Right,7,9,2,nan
3/26/2022 9:30:26,44,4.00,2,FR3_reversed,Pellet,Right,7,9,3,1
3/26/2022 9:31:34,44,4.00,0,FR3_reversed,Poke,Right,7,10,3,nan
3/26/2022 9:31:56,44,3.99,0,FR3_reversed,Poke,Right,7,11,3,nan
3/26/2022 9:32:15,44,4.00,0,FR3_reversed,Poke,Right,7,12,3,nan
3/26/2022 9:32:36,44,4.00,3,FR3_reversed,Pellet,Right,7,12,4,6
3/26/2022 9:32:54,44,4.00,0,FR3_reversed,Poke,Right,8,12,4,nan
3/26/2022 9:33:52,44,4.00,0,FR3_reversed,Poke,Right,8,13,4,nan
3/26/2022 9:33:53,44,3.99,0,FR3_reversed,Poke,Right,8,14,4,nan
3/26/2022 9:33:57,44,3.99,0,FR3_reversed,Poke,Right,8,15,4,nan
3/26/2022 9:34:03,44,4.00,1,FR3_reversed,Pellet,Right,8,15,5,1
3/26/2022 9:34:48,44,4.00,0,FR3_reversed,Poke,Right,9,15,5,nan
3/26/2022 9:34:52,44,4.00,0,FR3_reversed,Poke,Right,10,15,5,nan
3/26/2022 9:35:22,44,4.00,0,FR3_reversed,Poke,Right,10,16,5,nan
3/26/2022 9:35:27,44,4.00,0,FR3_reversed,Poke,Right,10,17,5,nan
3/26/2022 9:36:22,44,4.00,0,FR3_reversed,Poke,Right,10,18,5,nan
3/26/2022 9:36:28,44,3.99,1,FR3_reversed,Pellet,Right,10,18,6,1
3/26/2022 9:37:05,44,4.00,0,FR3_reversed,Poke,Right,10,19,6,nan
3/26/2022 9:37:07,44,4.00,0,FR3_reversed,Poke,Right,10,20,6,nan
3/26/2022 9:37:35,44,4.00,0,FR3_reversed,Poke,Right,10,21,6,nan
3/26/2022 9:37:47,44,3.99,2,FR3_reversed,Pellet,Right,10,21,7,3
3/26/2022 9:39:11,44,4.00,0,FR3_reversed,Poke,Right,10,22,7,nan
3/26/2022 9:39:13,44,3.99,0,FR3_reversed,Poke,Right,10,23,7,nan
3/26/2022 9:39:15,44,4.00,0,FR3_reversed,Poke,Right,10,24,7,nan
3/26/2022 9:39:37,44,3.99,3,FR3_reversed,Pellet,Right,10,24,8,8
3/26/2022 9:41:00,44,4.00,0,FR3_reversed,Poke,Right,10,25,8,nan
