MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/26/2022 9:33:30,38,4.05,0,FR3_reversed,Poke,Right,0,1,0,nan
3/26/2022 9:33:31,38,4.04,0,FR3_reversed,Poke,Right,1,1,0,nan
3/26/2022 9:33:59,38,4.04,0,FR3_reversed,Poke,Right,1,2,0,nan
3/26/2022 9:34:01,38,4.04,0,FR3_reversed,Poke,Right,1,3,0,nan
3/26/2022 9:34:16,38,4.05,2,FR3_reversed,Pellet,Right,1,3,1,4
3/26/2022 9:37:13,38,4.04,0,FR3_reversed,Poke,Right,2,3,1,nan
3/26/2022 9:38:44,38,4.04,0,FR3_reversed,Poke,Right,3,3,1,nan
3/26/2022 9:38:46,38,4.05,0,FR3_reversed,Poke,Right,3,4,1,nan
3/26/2022 9:38:47,38,4.04,0,FR3_reversed,Poke,Right,3,5,1,nan
3/26/2022 9:39:17,38,4.05,0,FR3_reversed,Poke,Right,4,5,1,nan
3/26/2022 9:40:10,38,4.04,0,FR3_reversed,Poke,Right,4,6,1,nan
3/26/2022 9:40:28,38,4.04,1,FR3_reversed,Pellet,Right,4,6,2,13
3/26/2022 9:43:24,38,4.04,0,FR3_reversed,Poke,Right,5,6,2,nan
3/26/2022 9:43:44,38,4.05,0,FR3_reversed,Poke,Right,5,7,2,nan
3/26/2022 9:43:49,38,4.04,0,FR3_reversed,Poke,Right,5,8,2,nan
3/26/2022 9:44:03,38,4.04,0,FR3_reversed,Poke,Right,5,9,2,nan
3/26/2022 9:45:30,38,4.04,2,FR3_reversed,Pellet,Right,5,9,3,76
3/26/2022 9:46:25,38,4.05,0,FR3_reversed,Poke,Right,5,10,3,nan
3/26/2022 9:49:53,38,4.04,0,FR3_reversed,Poke,Right,6,10,3,nan
3/26/2022 9:49:58,38,4.05,0,FR3_reversed,Poke,Right,6,11,3,nan
3/26/2022 9:50:05,38,4.04,0,FR3_reversed,Poke,Right,6,12,3,nan
3/26/2022 9:50:23,38,4.04,2,FR3_reversed,Pellet,Right,6,12,4,8
3/26/2022 9:51:02,38,4.05,0,FR3_reversed,Poke,Right,6,13,4,nan
3/26/2022 9:51:13,38,4.04,0,FR3_reversed,Poke,Right,6,14,4,nan
3/26/2022 9:51:14,38,4.04,0,FR3_reversed,Poke,Right,6,15,4,nan
3/26/2022 9:51:29,38,4.04,2,FR3_reversed,Pellet,Right,6,15,5,7
3/26/2022 9:52:05,38,4.04,0,FR3_reversed,Poke,Right,6,16,5,nan
3/26/2022 9:58:13,38,4.04,0,FR3_reversed,Poke,Right,6,17,5,nan
3/26/2022 9:58:20,38,4.04,0,FR3_reversed,Poke,Right,6,18,5,nan
3/26/2022 9:58:34,38,4.04,2,FR3_reversed,Pellet,Right,6,18,6,4
3/26/2022 9:58:54,38,4.04,0,FR3_reversed,Poke,Right,6,19,6,nan
3/26/2022 9:59:01,38,4.04,0,FR3_reversed,Poke,Right,6,20,6,nan
3/26/2022 9:59:06,38,4.04,0,FR3_reversed,Poke,Right,6,21,6,nan
3/26/2022 9:59:22,38,4.04,2,FR3_reversed,Pellet,Right,6,21,7,6
3/26/2022 9:59:48,38,4.03,0,FR3_reversed,Poke,Right,6,22,7,nan
3/26/2022 9:59:50,38,4.05,0,FR3_reversed,Poke,Right,6,23,7,nan
3/26/2022 9:59:52,38,4.05,0,FR3_reversed,Poke,Right,6,24,7,nan
3/26/2022 10:00:08,38,4.04,2,FR3_reversed,Pellet,Right,6,24,8,6
3/26/2022 10:07:34,38,4.03,0,FR3_reversed,Poke,Right,6,25,8,nan
3/26/2022 10:07:36,38,4.04,0,FR3_reversed,Poke,Right,6,26,8,nan
3/26/2022 10:07:42,38,4.04,0,FR3_reversed,Poke,Right,6,27,8,nan
3/26/2022 10:08:21,38,4.04,2,FR3_reversed,Pellet,Right,6,27,9,29
3/26/2022 10:17:19,38,4.04,0,FR3_reversed,Poke,Right,6,28,9,nan
3/26/2022 10:17:22,38,4.04,0,FR3_reversed,Poke,Right,6,29,9,nan
3/26/2022 10:17:29,38,4.04,0,FR3_reversed,Poke,Right,6,30,9,nan
3/26/2022 10:17:43,38,4.04,2,FR3_reversed,Pellet,Right,6,30,10,4
3/26/2022 10:18:05,38,4.03,0,FR3_reversed,Poke,Right,6,31,10,nan
3/26/2022 10:18:09,38,4.04,0,FR3_reversed,Poke,Right,6,32,10,nan
3/26/2022 10:28:06,38,4.04,0,FR3_reversed,Poke,Right,6,33,10,nan
3/26/2022 10:28:21,38,4.03,2,FR3_reversed,Pellet,Right,6,33,11,5
3/26/2022 10:28:52,38,4.03,0,FR3_reversed,Poke,Right,6,34,11,nan
3/26/2022 10:28:59,38,4.03,0,FR3_reversed,Poke,Right,6,35,11,nan
3/26/2022 10:29:02,38,4.04,0,FR3_reversed,Poke,Right,6,36,11,nan
3/26/2022 10:29:17,38,4.03,2,FR3_reversed,Pellet,Right,6,36,12,7
3/26/2022 10:35:10,38,4.04,0,FR3_reversed,Poke,Right,6,37,12,nan
3/26/2022 10:35:12,38,4.03,0,FR3_reversed,Poke,Right,6,38,12,nan
3/26/2022 10:35:20,38,4.04,0,FR3_reversed,Poke,Right,6,39,12,nan
3/26/2022 10:35:34,38,4.03,2,FR3_reversed,Pellet,Right,6,39,13,7
3/26/2022 10:35:55,38,4.04,0,FR3_reversed,Poke,Right,7,39,13,nan
3/26/2022 10:35:59,38,4.04,0,FR3_reversed,Poke,Right,8,39,13,nan
3/26/2022 10:36:01,38,4.04,0,FR3_reversed,Poke,Right,8,40,13,nan
3/26/2022 10:36:10,38,4.03,0,FR3_reversed,Poke,Right,8,41,13,nan
3/26/2022 10:36:11,38,4.04,0,FR3_reversed,Poke,Right,8,42,13,nan
3/26/2022 10:36:27,38,4.03,2,FR3_reversed,Pellet,Right,8,42,14,8
3/26/2022 10:41:28,38,4.04,0,FR3_reversed,Poke,Right,8,43,14,nan
3/26/2022 10:45:05,38,4.05,0,FR3_reversed,Poke,Right,8,44,14,nan
3/26/2022 10:45:07,38,4.04,0,FR3_reversed,Poke,Right,8,45,14,nan
3/26/2022 10:45:22,38,4.03,2,FR3_reversed,Pellet,Right,8,45,15,8
3/26/2022 10:54:22,38,4.04,0,FR3_reversed,Poke,Right,8,46,15,nan
3/26/2022 10:54:28,38,4.03,0,FR3_reversed,Poke,Right,8,47,15,nan
3/26/2022 10:54:37,38,4.04,0,FR3_reversed,Poke,Right,8,48,15,nan
3/26/2022 10:55:05,38,4.03,3,FR3_reversed,Pellet,Right,8,48,16,13
3/26/2022 10:55:17,38,4.03,0,FR3_reversed,Poke,Right,9,48,16,nan
3/26/2022 10:55:22,38,4.03,0,FR3_reversed,Poke,Right,9,49,16,nan
3/26/2022 10:55:23,38,4.03,0,FR3_reversed,Poke,Right,9,50,16,nan
3/26/2022 10:55:26,38,4.03,0,FR3_reversed,Poke,Right,9,51,16,nan
