MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/14/2022 9:27:55,44,4.03,0,1,Poke,Left,0,1,0,nan
3/14/2022 9:27:57,44,4.03,0,1,Poke,Left,1,1,0,nan
3/14/2022 9:28:48,44,4.03,1,1,Pellet,Left,1,1,1,4
3/14/2022 9:29:05,44,4.03,0,1,Poke,Left,1,2,1,nan
3/14/2022 9:29:30,44,4.03,0,1,Poke,Left,1,3,1,nan
3/14/2022 9:29:55,44,4.03,0,1,Poke,Left,1,4,1,nan
3/14/2022 9:30:02,44,4.03,0,1,Poke,Left,2,4,1,nan
3/14/2022 9:30:13,44,4.03,2,1,Pellet,Left,2,4,2,2
3/14/2022 9:32:16,44,4.03,0,1,Poke,Left,3,4,2,nan
3/14/2022 9:32:32,44,4.03,3,1,Pellet,Left,3,4,3,1
3/14/2022 9:33:04,44,4.03,0,1,Poke,Left,4,4,3,nan
3/14/2022 9:33:13,44,4.03,1,1,Pellet,Left,4,4,4,3
3/14/2022 9:34:54,44,4.03,0,1,Poke,Left,5,4,4,nan
3/14/2022 9:35:01,44,4.03,1,1,Pellet,Left,5,4,5,2
3/14/2022 9:36:09,44,4.03,0,1,Poke,Left,6,4,5,nan
3/14/2022 9:36:33,44,4.03,4,1,Pellet,Left,6,4,6,8
3/14/2022 9:37:52,44,4.03,0,1,Poke,Left,7,4,6,nan
3/14/2022 9:37:58,44,4.03,1,1,Pellet,Left,7,4,7,1
3/14/2022 9:42:11,44,4.03,0,1,Poke,Left,7,5,7,nan
3/14/2022 9:42:31,44,4.03,0,1,Poke,Left,8,5,7,nan
3/14/2022 9:42:37,44,4.03,1,1,Pellet,Left,8,5,8,1
3/14/2022 9:44:13,44,4.02,0,1,Poke,Left,9,5,8,nan
3/14/2022 9:44:19,44,4.03,1,1,Pellet,Left,9,5,9,1
3/14/2022 9:44:41,44,4.03,0,1,Poke,Left,10,5,9,nan
3/14/2022 9:44:55,44,4.03,2,1,Pellet,Left,10,5,10,4
3/14/2022 9:45:27,44,4.03,0,1,Poke,Left,10,6,10,nan
3/14/2022 9:46:33,44,4.03,0,1,Poke,Left,10,7,10,nan
3/14/2022 9:48:34,44,4.03,0,1,Poke,Left,10,8,10,nan
3/14/2022 9:49:47,44,4.03,0,1,Poke,Left,10,9,10,nan
3/14/2022 9:49:52,44,4.03,0,1,Poke,Left,11,9,10,nan
3/14/2022 9:50:06,44,4.03,2,1,Pellet,Left,11,9,11,5
3/14/2022 9:53:28,44,4.03,0,1,Poke,Left,12,9,11,nan
3/14/2022 9:53:34,44,4.03,1,1,Pellet,Left,12,9,12,1
3/14/2022 10:01:01,44,4.03,0,1,Poke,Left,13,9,12,nan
3/14/2022 10:01:07,44,4.02,1,1,Pellet,Left,13,9,13,1
3/14/2022 10:01:15,44,4.03,0,1,Poke,Left,13,10,13,nan
