MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/14/2022 9:32:54,47,3.95,0,1,Poke,Left,0,1,0,nan
3/14/2022 9:32:55,47,3.95,0,1,Poke,Left,1,1,0,nan
3/14/2022 9:34:47,47,3.94,1,1,Pellet,Left,1,1,1,106
3/14/2022 9:34:57,47,3.95,0,1,Poke,Left,2,1,1,nan
3/14/2022 9:35:04,47,3.94,1,1,Pellet,Left,2,1,2,3
3/14/2022 9:35:51,47,3.94,0,1,Poke,Left,2,2,2,nan
3/14/2022 9:37:00,47,3.95,0,1,Poke,Left,3,2,2,nan
3/14/2022 9:37:13,47,3.94,1,1,Pellet,Left,3,2,3,8
3/14/2022 9:39:59,47,3.95,0,1,Poke,Left,3,3,3,nan
3/14/2022 9:41:16,47,3.94,0,1,Poke,Left,4,3,3,nan
3/14/2022 9:41:32,47,3.94,2,1,Pellet,Left,4,3,4,7
3/14/2022 9:42:03,47,3.94,0,1,Poke,Left,5,3,4,nan
3/14/2022 9:42:09,47,3.94,1,1,Pellet,Left,5,3,5,1
3/14/2022 9:44:06,47,3.94,0,1,Poke,Left,6,3,5,nan
3/14/2022 9:44:27,47,3.94,3,1,Pellet,Left,6,3,6,9
3/14/2022 9:46:22,47,3.95,0,1,Poke,Left,7,3,6,nan
3/14/2022 9:46:34,47,3.94,1,1,Pellet,Left,7,3,7,7
3/14/2022 9:48:26,47,3.94,0,1,Poke,Left,8,3,7,nan
3/14/2022 9:48:44,47,3.94,2,1,Pellet,Left,8,3,8,8
3/14/2022 9:49:57,47,3.94,0,1,Poke,Left,8,4,8,nan
3/14/2022 9:50:02,47,3.94,0,1,Poke,Left,8,5,8,nan
3/14/2022 9:50:05,47,3.94,0,1,Poke,Left,9,5,8,nan
3/14/2022 9:50:11,47,3.94,1,1,Pellet,Left,9,5,9,2
3/14/2022 9:51:38,47,3.94,0,1,Poke,Left,10,5,9,nan
3/14/2022 9:51:57,47,3.94,2,1,Pellet,Left,10,5,10,9
3/14/2022 9:55:42,47,3.94,0,1,Poke,Left,11,5,10,nan
3/14/2022 9:56:06,47,3.94,2,1,Pellet,Left,11,5,11,16
3/14/2022 9:56:42,47,3.94,0,1,Poke,Left,11,6,11,nan
3/14/2022 9:56:43,47,3.94,0,1,Poke,Left,11,7,11,nan
3/14/2022 9:56:46,47,3.94,0,1,Poke,Left,12,7,11,nan
3/14/2022 9:56:52,47,3.94,1,1,Pellet,Left,12,7,12,1
3/14/2022 10:04:24,47,3.94,0,1,Poke,Left,13,7,12,nan
3/14/2022 10:04:53,47,3.93,2,1,Pellet,Left,13,7,13,19
3/14/2022 10:05:43,47,3.94,0,1,Poke,Left,14,7,13,nan
3/14/2022 10:06:24,47,3.94,1,1,Pellet,Left,14,7,14,37
3/14/2022 10:07:14,47,3.94,0,1,Poke,Left,15,7,14,nan
3/14/2022 10:07:21,47,3.94,1,1,Pellet,Left,15,7,15,2
3/14/2022 10:09:44,47,3.94,0,1,Poke,Left,16,7,15,nan
3/14/2022 10:10:06,47,3.94,2,1,Pellet,Left,16,7,16,14
3/14/2022 10:12:29,47,3.94,0,1,Poke,Left,17,7,16,nan
3/14/2022 10:12:41,47,3.94,2,1,Pellet,Left,17,7,17,2
3/14/2022 10:14:02,47,3.94,0,1,Poke,Left,17,8,17,nan
3/14/2022 10:14:03,47,3.94,0,1,Poke,Left,17,9,17,nan
3/14/2022 10:14:17,47,3.94,0,1,Poke,Left,18,9,17,nan
3/14/2022 10:14:25,47,3.94,1,1,Pellet,Left,18,9,18,3
3/14/2022 10:16:17,47,3.94,0,1,Poke,Left,18,10,18,nan
3/14/2022 10:16:28,47,3.94,0,1,Poke,Left,18,11,18,nan
3/14/2022 10:16:29,47,3.94,0,1,Poke,Left,18,12,18,nan
3/14/2022 10:16:31,47,3.94,0,1,Poke,Left,18,13,18,nan
3/14/2022 10:16:32,47,3.94,0,1,Poke,Left,18,14,18,nan
3/14/2022 10:16:34,47,3.94,0,1,Poke,Left,18,15,18,nan
3/14/2022 10:16:35,47,3.94,0,1,Poke,Left,18,16,18,nan
3/14/2022 10:16:36,47,3.94,0,1,Poke,Left,18,17,18,nan
3/14/2022 10:16:37,47,3.94,0,1,Poke,Left,18,18,18,nan
3/14/2022 10:16:42,47,3.94,0,1,Poke,Left,18,19,18,nan
3/14/2022 10:16:43,47,3.94,0,1,Poke,Left,18,20,18,nan
3/14/2022 10:16:46,47,3.94,0,1,Poke,Left,18,21,18,nan
3/14/2022 10:16:50,47,3.94,0,1,Poke,Left,19,21,18,nan
3/14/2022 10:16:57,47,3.94,1,1,Pellet,Left,19,21,19,2
3/14/2022 10:18:13,47,3.94,0,1,Poke,Left,19,22,19,nan
3/14/2022 10:18:22,47,3.94,0,1,Poke,Left,20,22,19,nan
3/14/2022 10:18:29,47,3.94,1,1,Pellet,Left,20,22,20,2
3/14/2022 10:18:54,47,3.94,0,1,Poke,Left,20,23,20,nan
3/14/2022 10:18:56,47,3.94,0,1,Poke,Left,20,24,20,nan
3/14/2022 10:19:01,47,3.94,0,1,Poke,Left,21,24,20,nan
3/14/2022 10:19:07,47,3.94,1,1,Pellet,Left,21,24,21,1
3/14/2022 10:19:31,47,3.94,0,1,Poke,Left,22,24,21,nan
3/14/2022 10:19:50,47,3.94,2,1,Pellet,Left,22,24,22,9
3/14/2022 10:20:40,47,3.94,0,1,Poke,Left,23,24,22,nan
3/14/2022 10:21:02,47,3.93,3,1,Pellet,Left,23,24,23,6
3/14/2022 10:21:34,47,3.94,0,1,Poke,Left,24,24,23,nan
3/14/2022 10:21:54,47,3.94,2,1,Pellet,Left,24,24,24,12
3/14/2022 10:22:32,47,3.94,0,1,Poke,Left,25,24,24,nan
3/14/2022 10:22:37,47,3.94,1,1,Pellet,Left,25,24,25,1
3/14/2022 10:23:08,47,3.94,0,1,Poke,Left,26,24,25,nan
3/14/2022 10:29:38,47,3.94,1,1,Pellet,Left,26,24,26,338
3/14/2022 10:31:11,47,3.94,0,1,Poke,Left,27,24,26,nan
3/14/2022 10:31:41,47,3.93,2,1,Pellet,Left,27,24,27,20
3/14/2022 10:34:08,47,3.94,0,1,Poke,Left,27,25,27,nan
3/14/2022 10:34:13,47,3.94,0,1,Poke,Left,27,26,27,nan
3/14/2022 10:34:17,47,3.94,0,1,Poke,Left,28,26,27,nan
3/14/2022 10:35:02,47,3.94,1,1,Pellet,Left,28,26,28,37
3/14/2022 10:37:03,47,3.93,0,1,Poke,Left,28,27,28,nan
3/14/2022 10:37:05,47,3.94,0,1,Poke,Left,28,28,28,nan
3/14/2022 10:37:17,47,3.94,0,1,Poke,Left,28,29,28,nan
3/14/2022 10:37:20,47,3.94,0,1,Poke,Left,28,30,28,nan
3/14/2022 10:37:21,47,3.94,0,1,Poke,Left,28,31,28,nan
3/14/2022 10:37:23,47,3.94,0,1,Poke,Left,28,32,28,nan
3/14/2022 10:37:34,47,3.94,0,1,Poke,Left,28,33,28,nan
3/14/2022 10:37:38,47,3.94,0,1,Poke,Left,28,34,28,nan
3/14/2022 10:37:44,47,3.94,0,1,Poke,Left,28,35,28,nan
3/14/2022 10:37:45,47,3.94,0,1,Poke,Left,28,36,28,nan
3/14/2022 10:37:46,47,3.94,0,1,Poke,Left,28,37,28,nan
3/14/2022 10:37:47,47,3.94,0,1,Poke,Left,28,38,28,nan
3/14/2022 10:37:53,47,3.94,0,1,Poke,Left,29,38,28,nan
3/14/2022 10:38:03,47,3.94,1,1,Pellet,Left,29,38,29,3
3/14/2022 10:39:22,47,3.94,0,1,Poke,Left,30,38,29,nan
3/14/2022 10:39:31,47,3.93,1,1,Pellet,Left,30,38,30,3
3/14/2022 10:41:15,47,3.93,0,1,Poke,Left,31,38,30,nan
3/14/2022 10:41:25,47,3.94,1,1,Pellet,Left,31,38,31,5
3/14/2022 10:44:10,47,3.94,0,1,Poke,Left,32,38,31,nan
3/14/2022 10:48:17,47,3.93,1,1,Pellet,Left,32,38,32,242
3/14/2022 10:50:27,47,3.94,0,1,Poke,Left,33,38,32,nan
3/14/2022 10:53:00,47,3.94,1,1,Pellet,Left,33,38,33,148
3/14/2022 10:55:13,47,3.93,0,1,Poke,Left,34,38,33,nan
3/14/2022 10:56:02,47,3.93,1,1,Pellet,Left,34,38,34,44
3/14/2022 11:02:42,47,3.94,0,1,Poke,Left,34,39,34,nan
