MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/14/2022 9:32,0,3.96,0,1,Poke,Left,0,1,0,nan
3/14/2022 9:32,0,3.96,0,1,Poke,Left,1,1,0,nan
3/14/2022 9:33,0,3.96,1,1,Pellet,Left,1,1,1,94
3/14/2022 9:34,0,3.96,0,1,Poke,Left,2,1,1,nan
3/14/2022 9:34,0,3.96,1,1,Pellet,Left,2,1,2,1
3/14/2022 9:36,0,3.96,0,1,Poke,Left,2,2,2,nan
3/14/2022 9:38,0,3.96,0,1,Poke,Left,3,2,2,nan
3/14/2022 9:38,0,3.96,2,1,Pellet,Left,3,2,3,8
3/14/2022 9:40,0,3.96,0,1,Poke,Left,3,3,3,nan
3/14/2022 9:40,0,3.96,0,1,Poke,Left,4,3,3,nan
3/14/2022 9:40,0,3.96,2,1,Pellet,Left,4,3,4,3
3/14/2022 9:41,0,3.96,0,1,Poke,Left,5,3,4,nan
3/14/2022 9:41,0,3.96,2,1,Pellet,Left,5,3,5,6
3/14/2022 9:44,0,3.96,0,1,Poke,Left,6,3,5,nan
3/14/2022 9:44,0,3.96,2,1,Pellet,Left,6,3,6,3
3/14/2022 9:45,0,3.96,0,1,Poke,Left,7,3,6,nan
3/14/2022 9:45,0,3.96,1,1,Pellet,Left,7,3,7,9
3/14/2022 9:46,0,3.96,0,1,Poke,Left,8,3,7,nan
3/14/2022 9:46,0,3.96,2,1,Pellet,Left,8,3,8,8
3/14/2022 9:50,0,3.96,0,1,Poke,Left,9,3,8,nan
3/14/2022 9:50,0,3.95,2,1,Pellet,Left,9,3,9,7
3/14/2022 9:53,0,3.96,0,1,Poke,Left,10,3,9,nan
3/14/2022 9:53,0,3.96,2,1,Pellet,Left,10,3,10,8
3/14/2022 9:57,0,3.96,0,1,Poke,Left,11,3,10,nan
3/14/2022 9:57,0,3.96,1,1,Pellet,Left,11,3,11,1
3/14/2022 9:57,0,3.96,0,1,Poke,Left,12,3,11,nan
3/14/2022 9:58,0,3.96,3,1,Pellet,Left,12,3,12,4
3/14/2022 9:59,0,3.95,0,1,Poke,Left,13,3,12,nan
3/14/2022 9:59,0,3.96,2,1,Pellet,Left,13,3,13,8
3/14/2022 10:00,0,3.96,0,1,Poke,Left,13,4,13,nan
3/14/2022 10:00,0,3.96,0,1,Poke,Left,14,4,13,nan
3/14/2022 10:00,0,3.95,1,1,Pellet,Left,14,4,14,1
