MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/14/2022 9:32:05,36,3.71,0,1,Poke,Left,0,1,0,nan
3/14/2022 9:32:06,36,3.71,0,1,Poke,Left,1,1,0,nan
3/14/2022 9:33:12,36,3.71,1,1,Pellet,Left,1,1,1,37
3/14/2022 9:33:22,36,3.71,0,1,Poke,Left,1,2,1,nan
3/14/2022 9:34:05,36,3.72,0,1,Poke,Left,2,2,1,nan
3/14/2022 9:34:20,36,3.71,3,1,Pellet,Left,2,2,2,2
3/14/2022 9:34:30,36,3.71,0,1,Poke,Left,2,3,2,nan
3/14/2022 9:37:03,36,3.72,0,1,Poke,Left,2,4,2,nan
3/14/2022 9:37:18,36,3.72,0,1,Poke,Left,3,4,2,nan
3/14/2022 9:37:25,36,3.71,1,1,Pellet,Left,3,4,3,2
3/14/2022 9:38:50,36,3.72,0,1,Poke,Left,3,5,3,nan
3/14/2022 9:38:54,36,3.71,0,1,Poke,Left,3,6,3,nan
3/14/2022 9:39:17,36,3.71,0,1,Poke,Left,4,6,3,nan
3/14/2022 9:39:24,36,3.71,1,1,Pellet,Left,4,6,4,2
3/14/2022 9:40:00,36,3.71,0,1,Poke,Left,5,6,4,nan
3/14/2022 9:41:46,36,3.71,1,1,Pellet,Left,5,6,5,79
3/14/2022 9:42:13,36,3.71,0,1,Poke,Left,5,7,5,nan
3/14/2022 9:42:36,36,3.71,0,1,Poke,Left,6,7,5,nan
3/14/2022 9:45:02,36,3.71,1,1,Pellet,Left,6,7,6,84
3/14/2022 9:47:07,36,3.71,0,1,Poke,Left,7,7,6,nan
3/14/2022 9:54:04,36,3.71,1,1,Pellet,Left,7,7,7,4
3/14/2022 9:54:23,36,3.71,0,1,Poke,Left,8,7,7,nan
3/14/2022 9:54:29,36,3.71,1,1,Pellet,Left,8,7,8,2
3/14/2022 9:54:59,36,3.71,0,1,Poke,Left,8,8,8,nan
3/14/2022 9:55:08,36,3.71,0,1,Poke,Left,9,8,8,nan
3/14/2022 9:55:16,36,3.71,1,1,Pellet,Left,9,8,9,2
3/14/2022 9:55:46,36,3.71,0,1,Poke,Left,10,8,9,nan
3/14/2022 9:56:02,36,3.71,1,1,Pellet,Left,10,8,10,11
3/14/2022 9:58:02,36,3.71,0,1,Poke,Left,10,9,10,nan
3/14/2022 9:59:48,36,3.72,0,1,Poke,Left,11,9,10,nan
3/14/2022 10:00:16,36,3.71,1,1,Pellet,Left,11,9,11,23
3/14/2022 10:01:51,36,3.71,0,1,Poke,Left,12,9,11,nan
3/14/2022 10:02:34,36,3.71,1,1,Pellet,Left,12,9,12,20
3/14/2022 10:03:42,36,3.71,0,1,Poke,Left,12,10,12,nan
3/14/2022 10:03:45,36,3.71,0,1,Poke,Left,13,10,12,nan
3/14/2022 10:04:04,36,3.71,1,1,Pellet,Left,13,10,13,13
3/14/2022 10:06:49,36,3.71,0,1,Poke,Left,14,10,13,nan
3/14/2022 10:06:56,36,3.71,1,1,Pellet,Left,14,10,14,3
3/14/2022 10:07:29,36,3.71,0,1,Poke,Left,14,11,14,nan
3/14/2022 10:08:56,36,3.71,0,1,Poke,Left,14,12,14,nan
3/14/2022 10:11:20,36,3.71,0,1,Poke,Left,14,13,14,nan
3/14/2022 10:15:25,36,3.72,0,1,Poke,Left,14,14,14,nan
3/14/2022 10:15:44,36,3.71,0,1,Poke,Left,15,14,14,nan
3/14/2022 10:15:50,36,3.71,1,1,Pellet,Left,15,14,15,2
3/14/2022 10:24:20,36,3.71,0,1,Poke,Left,16,14,15,nan
3/14/2022 10:24:35,36,3.70,2,1,Pellet,Left,16,14,16,6
3/14/2022 10:27:22,36,3.71,0,1,Poke,Left,17,14,16,nan
3/14/2022 10:27:45,36,3.71,1,1,Pellet,Left,17,14,17,18
3/14/2022 10:27:56,36,3.71,0,1,Poke,Left,18,14,17,nan
3/14/2022 10:28:07,36,3.71,2,1,Pellet,Left,18,14,18,3
3/14/2022 10:28:39,36,3.71,0,1,Poke,Left,19,14,18,nan
3/14/2022 10:28:46,36,3.71,1,1,Pellet,Left,19,14,19,2
3/14/2022 10:34:17,36,3.71,0,1,Poke,Left,19,15,19,nan
3/14/2022 10:35:19,36,3.71,0,1,Poke,Left,20,15,19,nan
3/14/2022 10:35:29,36,3.71,1,1,Pellet,Left,20,15,20,3
3/14/2022 10:35:50,36,3.71,0,1,Poke,Left,21,15,20,nan
3/14/2022 10:36:03,36,3.71,2,1,Pellet,Left,21,15,21,4
3/14/2022 10:36:21,36,3.71,0,1,Poke,Left,21,16,21,nan
3/14/2022 10:41:55,36,3.71,0,1,Poke,Left,21,17,21,nan
3/14/2022 10:41:58,36,3.71,0,1,Poke,Left,22,17,21,nan
3/14/2022 10:42:22,36,3.71,1,1,Pellet,Left,22,17,22,19
3/14/2022 10:47:38,36,3.71,0,1,Poke,Left,23,17,22,nan
3/14/2022 10:47:45,36,3.71,1,1,Pellet,Left,23,17,23,2
3/14/2022 10:48:16,36,3.71,0,1,Poke,Left,23,18,23,nan
3/14/2022 10:48:23,36,3.71,0,1,Poke,Left,24,18,23,nan
3/14/2022 10:49:26,36,3.71,1,1,Pellet,Left,24,18,24,58
3/14/2022 10:49:47,36,3.71,0,1,Poke,Left,24,19,24,nan
3/14/2022 10:54:11,36,3.71,0,1,Poke,Left,25,19,24,nan
