MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
3/14/2022 9:38:25,38,3.74,0,1,Poke,Left,0,1,0,nan
3/14/2022 9:38:26,38,3.74,0,1,Poke,Left,1,1,0,nan
3/14/2022 9:39:23,38,3.74,1,1,Pellet,Left,1,1,1,26
3/14/2022 9:40:41,38,3.74,0,1,Poke,Left,2,1,1,nan
3/14/2022 9:40:53,38,3.74,2,1,Pellet,Left,2,1,2,3
3/14/2022 9:41:39,38,3.74,0,1,Poke,Left,2,2,2,nan
3/14/2022 9:42:30,38,3.74,0,1,Poke,Left,3,2,2,nan
3/14/2022 9:42:46,38,3.73,2,1,Pellet,Left,3,2,3,6
3/14/2022 9:44:08,38,3.74,0,1,Poke,Left,4,2,3,nan
3/14/2022 9:44:24,38,3.73,2,1,Pellet,Left,4,2,4,8
3/14/2022 9:44:38,38,3.74,0,1,Poke,Left,4,3,4,nan
3/14/2022 9:45:22,38,3.74,0,1,Poke,Left,5,3,4,nan
3/14/2022 9:45:38,38,3.74,2,1,Pellet,Left,5,3,5,8
3/14/2022 9:46:31,38,3.74,0,1,Poke,Left,5,4,5,nan
3/14/2022 9:46:45,38,3.74,0,1,Poke,Left,5,5,5,nan
3/14/2022 9:46:58,38,3.74,0,1,Poke,Left,6,5,5,nan
3/14/2022 9:47:15,38,3.74,1,1,Pellet,Left,6,5,6,10
3/14/2022 9:48:59,38,3.74,0,1,Poke,Left,7,5,6,nan
3/14/2022 9:49:18,38,3.74,2,1,Pellet,Left,7,5,7,11
3/14/2022 9:51:26,38,3.74,0,1,Poke,Left,8,5,7,nan
3/14/2022 9:51:45,38,3.74,2,1,Pellet,Left,8,5,8,10
3/14/2022 9:53:46,38,3.74,0,1,Poke,Left,9,5,8,nan
3/14/2022 9:54:04,38,3.74,2,1,Pellet,Left,9,5,9,8
3/14/2022 9:55:24,38,3.74,0,1,Poke,Left,10,5,9,nan
3/14/2022 9:55:39,38,3.74,1,1,Pellet,Left,10,5,10,2
3/14/2022 9:58:45,38,3.74,0,1,Poke,Left,11,5,10,nan
3/14/2022 9:59:06,38,3.73,2,1,Pellet,Left,11,5,11,14
3/14/2022 10:02:11,38,3.74,0,1,Poke,Left,12,5,11,nan
3/14/2022 10:02:32,38,3.73,2,1,Pellet,Left,12,5,12,13
3/14/2022 10:05:31,38,3.73,0,1,Poke,Left,13,5,12,nan
3/14/2022 10:05:40,38,3.73,1,1,Pellet,Left,13,5,13,3
3/14/2022 10:06:20,38,3.74,0,1,Poke,Left,14,5,13,nan
3/14/2022 10:07:13,38,3.73,3,1,Pellet,Left,14,5,14,37
3/14/2022 10:08:36,38,3.73,0,1,Poke,Left,15,5,14,nan
3/14/2022 10:08:45,38,3.67,1,1,Pellet,Left,15,5,15,2
3/14/2022 10:09:20,38,3.73,0,1,Poke,Left,16,5,15,nan
3/14/2022 10:09:55,38,3.73,1,1,Pellet,Left,16,5,16,29
3/14/2022 10:12:04,38,3.73,0,1,Poke,Left,16,6,16,nan
3/14/2022 10:16:07,38,3.74,0,1,Poke,Left,17,6,16,nan
3/14/2022 10:16:27,38,3.73,1,1,Pellet,Left,17,6,17,14
3/14/2022 10:17:14,38,3.74,0,1,Poke,Left,18,6,17,nan
3/14/2022 10:18:56,38,3.73,1,1,Pellet,Left,18,6,18,96
